"is_legendary","ndex","species","forme","gender","type1","type2","ability","weight_kg","height_m","nature","hp","attack","defense","spattack","spdefense","speed","Move.1","Move.2","Move.3","Move.4"
0,421,"Cherrim","Cherrim (Overcast Form)",0,"Grass",NA,"Flower Gift",10.05,0.43,"Bashful",278,127,150,209,178,191,"Take Down","Solar Beam","Lucky Chant","Petal Blizzard"
0,16,"Pidgey","Pidgey",0,"Normal","Flying","Big Pecks",1.51,0.42,"Adamant",219,118,109,89,102,137,"Tailwind","Mirror Move","Air Slash","Hurricane"
1,150,"Mewtwo","Mewtwo (Mega Mewtwo X)",NA,"Psychic","Fighting","Steadfast",117.66,2.39,"Hasty",324,412,212,344,209,325,"Amnesia","Mist","Me First","Psystrike"
0,479,"Rotom","Rotom (Wash Rotom)",NA,"Electric","Water","Levitate",0.14,0.27,"Jolly",223,160,244,202,239,216,"Electro Ball","Hex","Charge","Discharge"
0,757,"Salandit","Salandit",1,"Poison","Fire","Corrosion",5.4,0.63,"Quiet",230,120,88,167,101,162,"Venoshock","Flamethrower","Venom Drench","Dragon Pulse"
0,39,"Jigglypuff","Jigglypuff",1,"Normal","Fairy","Friend Guard",5.52,0.02,"Calm",359,95,66,119,82,75,"Gyro Ball","Mimic","Hyper Voice","Double-Edge"
0,513,"Pansear","Pansear",1,"Fire",NA,"Gluttony",10.56,0.64,"Modest",211,109,102,148,125,139,"Fire Blast","Recycle","Natural Gift","Crunch"
0,519,"Pidove","Pidove",0,"Normal","Flying","Super Luck",1.46,0.09,"Impish",224,125,119,78,83,99,"Swagger","Facade","Tailwind","Sky Attack"
0,395,"Empoleon","Empoleon",1,"Water","Steel","Defiant",83.68,1.92,"Impish",280,184,211,216,215,150,"Whirlpool","Mist","Drill Peck","Hydro Pump"
0,361,"Snorunt","Snorunt",0,"Ice",NA,"Moody",19.12,0.7,"Timid",236,94,123,116,125,115,"Frost Breath","Crunch","Blizzard","Hail"
0,171,"Lanturn","Lanturn",0,"Water","Electric","Illuminate",23.6,1.16,"Bashful",382,140,121,168,172,163,"Aqua Ring","Hydro Pump","Ion Deluge","Charge"
0,479,"Rotom","Rotom (Frost Rotom)",NA,"Electric","Ice","Levitate",0.39,0.24,"Rash",236,145,228,249,200,191,"Electro Ball","Hex","Charge","Discharge"
0,149,"Dragonite","Dragonite",1,"Dragon","Flying","Multiscale",209.28,2.05,"Lonely",311,327,191,217,218,171,"Dragon Dance","Outrage","Hyper Beam","Hurricane"
0,140,"Kabuto","Kabuto",1,"Rock","Water","Weak Armor",11.54,1.1,"Sassy",177,172,203,134,133,117,"Mega Drain","Metal Sound","Ancient Power","Wring Out"
0,128,"Tauros","Tauros",1,"Normal",NA,"Intimidate",88.96,0.88,"Calm",275,210,208,87,180,243,"Take Down","Swagger","Thrash","Giga Impact"
0,666,"Vivillon","Vivillon (Jungle Pattern)",0,"Bug","Flying","Friend Guard",16.91,1.29,"Bold",291,122,127,205,105,203,"Safeguard","Quiver Dance","Hurricane","Powder"
0,319,"Sharpedo","Sharpedo (Mega Sharpedo)",1,"Water","Dark","Strong Jaw",128.23,1.8,"Gentle",266,286,132,245,179,217,"Agility","Skull Bash","Taunt","Night Slash"
1,644,"Zekrom","Zekrom",NA,"Dragon","Electric","Teravolt",348.7,2.24,"Careful",341,329,253,241,259,216,"Thunder","Outrage","Hyper Voice","Bolt Strike"
0,536,"Palpitoad","Palpitoad",1,"Water","Ground","Hydration",15.39,0.64,"Rash",285,156,127,157,108,144,"Flail","Echoed Voice","Hydro Pump","Hyper Voice"
0,414,"Mothim","Mothim",1,"Bug","Flying","Swarm",22.34,0.75,"Impish",251,207,147,180,120,139,"Air Slash","Psychic","Lunge","Bug Buzz"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",5.98,0.79,"Calm",214,155,128,161,133,114,"Hidden Power",NA,NA,NA
0,343,"Baltoy","Baltoy",NA,"Ground","Psychic","Levitate",20.26,0.98,"Rash",210,107,141,96,146,133,"Earth Power","Sandstorm","Imprison","Explosion"
0,401,"Kricketot","Kricketot",0,"Bug",NA,"Shed Skin",1.44,0.22,"Naive",189,81,114,64,81,75,"Struggle Bug","Bug Bite","Growl","Bide"
0,666,"Vivillon","Vivillon (Polar Pattern)",1,"Bug","Flying","Shield Dust",18.09,1.01,"Timid",285,99,106,202,132,216,"Safeguard","Quiver Dance","Hurricane","Powder"
0,478,"Froslass","Froslass",0,"Ice","Ghost","Snow Cloak",27.65,1.34,"Bold",274,160,177,190,151,228,"Shadow Ball","Blizzard","Hail","Destiny Bond"
0,701,"Hawlucha","Hawlucha",1,"Fighting","Flying","Mold Breaker",24.53,0.85,"Naive",268,200,167,177,136,267,"High Jump Kick","Sky Attack","Sky Drop","Swords Dance"
0,55,"Golduck","Golduck",1,"Water",NA,"Damp",77.31,1.75,"Bashful",299,170,186,205,175,187,"Psych Up","Amnesia","Hydro Pump","Wonder Room"
0,374,"Beldum","Beldum",NA,"Steel","Psychic","Light Metal",97.21,0.79,"Bold",192,128,184,95,129,72,"Take Down",NA,NA,NA
0,562,"Yamask","Yamask",1,"Ghost",NA,"Mummy",1.51,0.23,"Gentle",202,96,164,136,149,90,"Shadow Ball","Grudge","Mean Look","Destiny Bond"
0,25,"Pikachu","Pikachu",0,"Electric",NA,"Static",5.97,0.73,"Docile",188,134,92,119,119,210,"Agility","Wild Charge","Light Screen","Thunder"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",6.02,0.31,"Naughty",207,192,110,180,117,115,"Hidden Power",NA,NA,NA
1,638,"Cobalion","Cobalion",NA,"Steel","Fighting","Justified",249.16,3.06,"Gentle",312,206,264,216,183,252,"Quick Guard","Work Up","Metal Burst","Close Combat"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",40.4,0.44,"Lax",241,146,238,138,199,134,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,91,"Cloyster","Cloyster",1,"Water","Ice","Overcoat",129.87,1.23,"Jolly",233,197,377,180,123,167,"Spike Cannon","Spikes","Icicle Crash","Aurora Beam"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",4.6,0.41,"Brave",227,196,101,174,125,104,"Hidden Power",NA,NA,NA
0,631,"Heatmor","Heatmor",1,"Fire",NA,"Flash Fire",55.42,1.93,"Impish",307,206,174,204,139,154,"Spit Up","Swallow","Flare Blitz","Inferno"
0,574,"Gothita","Gothita",0,"Psychic",NA,"Competitive",5.89,0.07,"Bashful",211,75,136,129,155,117,"Psychic","Telekinesis","Charm","Magic Room"
0,23,"Ekans","Ekans",1,"Poison",NA,"Intimidate",7.7,1.63,"Jolly",196,155,108,93,130,139,"Belch","Haze","Coil","Gunk Shot"
0,596,"Galvantula","Galvantula",0,"Bug","Electric","Swarm",13.25,1.02,"Careful",253,171,135,205,140,251,"Agility","Sucker Punch","Discharge","Bug Buzz"
0,320,"Wailmer","Wailmer",0,"Water",NA,"Pressure",133.29,1.93,"Relaxed",388,145,100,163,80,114,"Dive","Bounce","Hydro Pump","Heavy Slam"
0,676,"Furfrou","Furfrou (Pharaoh Trim)",1,"Normal",NA,"Fur Coat",26.7,0.97,"Mild",273,183,131,165,204,239,"Take Down","Charm","Sucker Punch","Cotton Guard"
1,641,"Tornadus","Tornadus (Incarnate Forme)",1,"Flying",NA,"Defiant",56.84,1.33,"Hardy",299,241,176,273,186,258,"Hurricane","Dark Pulse","Hammer Arm","Thrash"
0,754,"Lurantis","Lurantis",1,"Grass",NA,"Leaf Guard",19.12,0.66,"Mild",280,243,169,201,205,104,"Slash","Sweet Scent","Solar Blade","Sunny Day"
0,428,"Lopunny","Lopunny",0,"Normal",NA,"Klutz",35.12,1.39,"Naive",241,168,191,142,188,243,"Entrainment","Bounce","Healing Wish","High Jump Kick"
0,507,"Herdier","Herdier",0,"Normal",NA,"Intimidate",15.96,0.85,"Jolly",240,180,163,80,139,163,"Reversal","Last Resort","Giga Impact","Play Rough"
0,53,"Persian","Persian (Alola Form)",1,"Dark",NA,"Fur Coat",34.08,0.1,"Calm",254,116,147,183,152,242,"Captivate","Night Slash","Feint","Dark Pulse"
0,727,"Incineroar","Incineroar",1,"Fire","Dark","Blaze",80.73,0.37,"Sassy",304,253,187,169,212,121,"Scary Face","Flare Blitz","Outrage","Cross Chop"
0,373,"Salamence","Salamence",1,"Dragon","Flying","Intimidate",110.87,2.04,"Relaxed",331,277,195,235,188,207,"Zen Headbutt","Scary Face","Flamethrower","Double-Edge"
1,721,"Volcanion","Volcanion",NA,"Fire","Water","Water Absorb",194.54,1.71,"Adamant",278,249,251,266,216,176,"Flare Blitz","Overheat","Explosion","Steam Eruption"
0,209,"Snubbull","Snubbull",0,"Fairy",NA,"Intimidate",9.08,0.46,"Calm",256,151,129,114,107,73,"Rage","Play Rough","Payback","Crunch"
0,573,"Cinccino","Cinccino",0,"Normal",NA,"Technician",7.59,0.71,"Serious",286,213,151,138,138,241,"Rock Blast","Bullet Seed","Tickle","Helping Hand"
0,676,"Furfrou","Furfrou (Heart Trim)",0,"Normal",NA,"Fur Coat",25.53,0.82,"Bashful",284,165,147,136,202,238,"Take Down","Charm","Sucker Punch","Cotton Guard"
1,488,"Cresselia","Cresselia",NA,"Psychic",NA,"Levitate",89.39,1.13,"Mild",365,158,248,204,296,189,"Psycho Shift","Lunar Dance","Psychic","Moonblast"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",42.18,0.37,"Docile",252,142,220,136,229,140,"Power Gem","Double-Edge","Shell Smash","Explosion"
1,649,"Genesect","Genesect (Genesect)",NA,"Bug","Steel","Download",85.78,1.61,"Naughty",283,303,198,276,198,234,"Simple Beam","Zap Cannon","Hyper Beam","Self-Destruct"
0,351,"Castform","Castform (Snowy Form)",0,"Ice",NA,"Forecast",0.97,0,"Naive",276,157,152,175,151,187,"Hydro Pump","Fire Blast","Blizzard","Hurricane"
1,647,"Keldeo","Keldeo (Resolute Form)",NA,"Water","Fighting","Justified",43.54,1.13,"Lax",323,157,237,294,194,252,"Quick Guard","Work Up","Hydro Pump","Close Combat"
0,137,"Porygon","Porygon",1,"Normal",NA,"Analytic",36.42,0.99,"Adamant",244,137,150,167,167,106,"Lock-On","Tri Attack","Magic Coat","Zap Cannon"
0,749,"Mudbray","Mudbray",0,"Ground",NA,"Own Tempo",111.18,1.69,"Jolly",250,228,155,91,125,130,"Counter","Earthquake","Mega Kick","Superpower"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",42.59,0.46,"Docile",258,149,215,145,224,125,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,479,"Rotom","Rotom (Frost Rotom)",NA,"Electric","Ice","Levitate",0.33,0.3,"Hasty",241,138,204,234,245,212,"Electro Ball","Hex","Charge","Discharge"
0,713,"Avalugg","Avalugg",0,"Ice",NA,"Own Tempo",504.83,2.19,"Quiet",310,270,381,123,116,71,"Recover","Double-Edge","Skull Bash","Crunch"
1,648,"Meloetta","Meloetta (Aria Forme)",NA,"Normal","Psychic","Serene Grace",5.54,0.85,"Mild",333,183,159,321,292,216,"Hyper Voice","Role Play","Close Combat","Perish Song"
0,607,"Litwick","Litwick",0,"Ghost","Fire","Infiltrator",3.36,0.18,"Hasty",212,83,111,159,126,57,"Curse","Shadow Ball","Pain Split","Overheat"
0,333,"Swablu","Swablu",1,"Normal","Flying","Cloud Nine",1.63,0.52,"Careful",227,86,130,100,192,107,"Cotton Guard","Dragon Pulse","Perish Song","Moonblast"
1,788,"Tapu Fini","Tapu Fini",NA,"Water","Fairy","Misty Surge",17.71,1.23,"Lonely",254,173,239,218,296,206,"Nature’s Madness","Muddy Water","Aqua Ring","Hydro Pump"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",4.56,0.21,"Docile",208,163,131,168,104,120,"Hidden Power",NA,NA,NA
0,681,"Aegislash","Aegislash (Blade Forme)",0,"Steel","Ghost","Stance Change",52.22,2.36,"Rash",237,315,128,355,118,148,"Sacred Sword","Head Smash","Iron Defense","Night Slash"
0,22,"Fearow","Fearow",0,"Normal","Flying","Keen Eye",38.46,1.08,"Impish",270,196,178,129,150,212,"Focus Energy","Roost","Drill Peck","Drill Run"
0,540,"Sewaddle","Sewaddle",1,"Bug","Grass","Swarm",2.29,0.21,"Lonely",208,156,151,105,146,115,"Endure","Sticky Web","Bug Buzz","Flail"
0,45,"Vileplume","Vileplume",1,"Grass","Poison","Effect Spore",18.8,1.38,"Naive",272,190,180,232,179,144,"Petal Blizzard","Petal Dance","Solar Beam","Aromatherapy"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",39.94,0.18,"Calm",255,117,232,129,259,146,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,21,"Spearow","Spearow",0,"Normal","Flying","Sniper",1.88,0.33,"Docile",192,139,72,95,80,147,"Agility","Focus Energy","Roost","Drill Peck"
1,150,"Mewtwo","Mewtwo (Mega Mewtwo X)",NA,"Psychic","Fighting","Steadfast",126.58,2.03,"Mild",353,416,191,378,236,296,"Amnesia","Mist","Me First","Psystrike"
0,566,"Archen","Archen",1,"Rock","Flying","Defeatist",9.12,0.99,"Bashful",246,247,116,161,125,167,"U-turn","Rock Slide","Dragon Claw","Thrash"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",41.81,0.54,"Bashful",241,134,227,140,225,144,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,86,"Seel","Seel",1,"Water",NA,"Ice Body",92.81,1,"Impish",243,126,151,92,153,104,"Aqua Tail","Ice Beam","Safeguard","Hail"
0,666,"Vivillon","Vivillon (Continental Pattern)",1,"Bug","Flying","Friend Guard",16.33,1.25,"Serious",286,110,109,208,136,187,"Safeguard","Quiver Dance","Hurricane","Powder"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",4.99,0.4,"Careful",210,179,127,161,138,104,"Hidden Power",NA,NA,NA
0,589,"Escavalier","Escavalier",1,"Bug","Steel","Overcoat",33.96,0.77,"Timid",280,259,220,144,240,71,"Reversal","Swords Dance","Giga Impact","Fell Stinger"
0,564,"Tirtouga","Tirtouga",0,"Water","Rock","Swift Swim",15.71,0.55,"Timid",231,171,240,113,115,59,"Aqua Tail","Rock Slide","Rain Dance","Hydro Pump"
0,326,"Grumpig","Grumpig",0,"Psychic",NA,"Thick Fat",71.09,0.99,"Calm",279,106,163,205,255,184,"Psyshock","Payback","Psychic","Bounce"
0,517,"Munna","Munna",0,"Psychic",NA,"Forewarn",24.02,0.76,"Lonely",270,74,85,159,133,75,"Psychic","Dream Eater","Telekinesis","Stored Power"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",42.33,0.22,"Serious",248,131,205,154,235,144,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,302,"Sableye","Sableye (Mega Sableye)",0,"Dark","Ghost","Magic Bounce",159.38,0.82,"Impish",221,203,283,168,256,64,"Shadow Ball","Foul Play","Quash","Mean Look"
1,642,"Thundurus","Thundurus (Incarnate Forme)",1,"Electric","Flying","Defiant",61.71,1.17,"Quirky",299,266,176,256,172,236,"Thunder","Dark Pulse","Hammer Arm","Thrash"
1,645,"Landorus","Landorus (Incarnate Forme)",1,"Ground","Flying","Sheer Force",70.32,1.54,"Quiet",299,260,216,283,196,214,"Fissure","Stone Edge","Hammer Arm","Outrage"
0,537,"Seismitoad","Seismitoad",1,"Water","Ground","Water Absorb",63.13,1.56,"Hasty",321,210,141,184,185,183,"Drain Punch","Echoed Voice","Hydro Pump","Hyper Voice"
0,514,"Simisear","Simisear",1,"Fire",NA,"Blaze",27.94,1.16,"Careful",283,232,138,206,146,214,"Fury Swipes","Lick","Flame Burst","Leer"
0,263,"Zigzagoon","Zigzagoon",0,"Normal",NA,"Pickup",17.58,0.39,"Jolly",195,84,97,85,90,166,"Take Down","Rest","Belly Drum","Fling"
0,52,"Meowth","Meowth",0,"Normal",NA,"Unnerve",4.03,0.24,"Mild",205,117,83,94,99,186,"Assurance","Captivate","Night Slash","Feint"
0,25,"Pikachu","Pikachu",1,"Electric",NA,"Static",5.53,0.03,"Naive",183,139,106,136,99,206,"Agility","Wild Charge","Light Screen","Thunder"
0,453,"Croagunk","Croagunk",0,"Poison","Fighting","Poison Touch",25.33,0.6,"Impish",231,136,108,139,103,128,"Poison Jab","Sludge Bomb","Belch","Flatter"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",39,0.53,"Quiet",247,143,209,163,218,126,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,195,"Quagsire","Quagsire",0,"Water","Ground","Damp",73.57,2.04,"Gentle",313,202,180,163,155,95,"Rain Dance","Mist","Haze","Muddy Water"
1,494,"Victini","Victini",0,"Psychic","Fire","Victory Star",3.2,0.3,"Naughty",315,246,236,236,212,232,"Flare Blitz","Final Gambit","Stored Power","Overheat"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",38.37,0.26,"Mild",231,127,212,150,217,154,"Power Gem","Double-Edge","Shell Smash","Explosion"
1,649,"Genesect","Genesect (Genesect)",NA,"Bug","Steel","Download",84.1,1.71,"Quirky",256,276,226,253,226,212,"Simple Beam","Zap Cannon","Hyper Beam","Self-Destruct"
0,731,"Pikipek","Pikipek",1,"Normal","Flying","Skill Link",1.57,0.54,"Rash",211,174,80,104,78,145,"Drill Peck","Bullet Seed","Feather Dance","Hyper Voice"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",5.78,0.35,"Quiet",215,172,115,173,114,92,"Hidden Power",NA,NA,NA
0,142,"Aerodactyl","Aerodactyl",1,"Rock","Flying","Pressure",61.97,1.99,"Gentle",286,224,143,136,195,279,"Iron Head","Hyper Beam","Rock Slide","Giga Impact"
0,698,"Amaura","Amaura",0,"Rock","Ice","Refrigerate",27.75,1.35,"Sassy",272,144,119,160,144,111,"Light Screen","Ice Beam","Hyper Beam","Blizzard"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",4.61,0.51,"Naive",232,159,111,176,107,112,"Hidden Power",NA,NA,NA
0,551,"Sandile","Sandile",1,"Ground","Dark","Anger Point",12.98,0.3,"Rash",231,168,78,83,88,143,"Foul Play","Sandstorm","Earthquake","Thrash"
0,373,"Salamence","Salamence (Mega Salamence)",1,"Dragon","Flying","Aerilate",111.66,1.95,"Quiet",300,301,279,273,198,245,"Zen Headbutt","Scary Face","Flamethrower","Double-Edge"
0,176,"Togetic","Togetic",1,"Fairy","Flying","Serene Grace",2.64,0.91,"Naughty",244,104,178,194,212,86,"Baton Pass","Double-Edge","Last Resort","After You"
1,245,"Suicune","Suicune",NA,"Water",NA,"Pressure",181.15,1.5,"Naughty",341,177,247,216,239,206,"Extrasensory","Hydro Pump","Calm Mind","Blizzard"
0,105,"Marowak","Marowak (Alola Form)",1,"Fire","Ghost","Cursed Body",35.88,1.56,"Hardy",247,193,243,118,175,103,"Endeavor","Flare Blitz","Retaliate","Bone Rush"
0,142,"Aerodactyl","Aerodactyl (Mega Aerodactyl)",1,"Rock","Flying","Tough Claws",75.6,2.32,"Jolly",273,304,202,131,204,363,"Iron Head","Hyper Beam","Rock Slide","Giga Impact"
0,69,"Bellsprout","Bellsprout",1,"Grass","Poison","Chlorophyll",5.1,1.1,"Hasty",222,180,90,157,75,126,"Razor Leaf","Poison Jab","Slam","Wring Out"
1,645,"Landorus","Landorus (Incarnate Forme)",1,"Ground","Flying","Sheer Force",65.94,0.95,"Careful",319,286,206,217,205,238,"Fissure","Stone Edge","Hammer Arm","Outrage"
1,792,"Lunala","Lunala",NA,"Psychic","Ghost","Shadow Shield",121.22,3.13,"Adamant",396,278,194,279,250,230,"Dream Eater","Phantom Force","Wide Guard","Hyper Beam"
0,450,"Hippowdon","Hippowdon",0,"Ground",NA,"Sand Force",297.31,2.7,"Naughty",349,253,249,141,139,108,"Crunch","Earthquake","Double-Edge","Fissure"
1,795,"Pheromosa","Pheromosa",NA,"Bug","Fighting","Beast Boost",25.16,1.56,"Adamant",283,327,110,270,104,338,"Bug Buzz","Me First","High Jump Kick","Speed Swap"
0,780,"Drampa","Drampa",1,"Normal","Dragon","Sap Sipper",183.67,3.24,"Naughty",278,145,180,283,180,104,"Dragon Pulse","Fly","Hyper Voice","Outrage"
0,476,"Probopass","Probopass",1,"Rock","Steel","Magnet Pull",331.93,1.44,"Impish",233,135,338,151,329,96,"Earth Power","Stone Edge","Lock-On","Zap Cannon"
0,180,"Flaaffy","Flaaffy",0,"Electric",NA,"Static",13.74,1,"Rash",278,127,138,185,118,125,"Cotton Guard","Signal Beam","Light Screen","Thunder"
0,774,"Minior","Minior (Blue Core)",NA,"Rock","Flying","Shields Down",0.33,0.65,"Impish",257,210,150,196,142,267,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,666,"Vivillon","Vivillon (Sandstorm Pattern)",0,"Bug","Flying","Compound Eyes",17.33,1.36,"Rash",289,116,135,227,98,191,"Safeguard","Quiver Dance","Hurricane","Powder"
0,550,"Basculin","Basculin (Red-Striped Form)",1,"Water",NA,"Adaptability",17.33,1.22,"Mild",267,220,135,184,123,203,"Flail","Final Gambit","Thrash","Head Smash"
0,407,"Roserade","Roserade",1,"Grass","Poison","Mold Breaker",16.69,0.85,"Modest",231,134,166,280,226,207,"Sweet Scent","Venom Drench","Weather Ball","Mega Drain"
0,212,"Scizor","Scizor (Mega Scizor)",0,"Bug","Steel","Technician",124.12,1.48,"Naughty",261,338,293,165,206,175,"Double Hit","Iron Head","Swords Dance","Feint"
0,685,"Slurpuff","Slurpuff",0,"Fairy",NA,"Sweet Veil",5.44,0.31,"Jolly",278,183,191,158,166,194,"Wish","Play Rough","Light Screen","Safeguard"
1,378,"Regice","Regice",NA,"Ice",NA,"Clear Body",178.4,1.47,"Quiet",273,120,236,259,415,122,"Lock-On","Zap Cannon","Superpower","Hyper Beam"
0,74,"Geodude","Geodude",0,"Rock","Ground","Sturdy",19.18,0.41,"Brave",212,192,225,86,85,60,"Earthquake","Explosion","Double-Edge","Stone Edge"
0,666,"Vivillon","Vivillon (Modern Pattern)",1,"Bug","Flying","Friend Guard",17.88,1.26,"Naughty",296,119,105,202,103,205,"Safeguard","Quiver Dance","Hurricane","Powder"
0,431,"Glameow","Glameow",0,"Normal",NA,"Keen Eye",4.38,0.5,"Mild",224,123,102,130,91,178,"Sucker Punch","Attract","Hone Claws","Play Rough"
0,20,"Raticate","Raticate (Alola Form)",1,"Dark","Normal","Gluttony",26.13,0.94,"Mild",287,178,144,108,183,172,"Sucker Punch","Super Fang","Double-Edge","Endeavor"
0,590,"Foongus","Foongus",0,"Grass","Poison","Effect Spore",1.4,0.12,"Serious",276,124,120,145,144,62,"Clear Smog","Solar Beam","Rage Powder","Spore"
1,645,"Landorus","Landorus (Therian Forme)",1,"Ground","Flying","Intimidate",69.52,1.58,"Hardy",319,309,204,246,196,187,"Fissure","Stone Edge","Hammer Arm","Outrage"
0,302,"Sableye","Sableye",0,"Dark","Ghost","Keen Eye",12.95,0.83,"Docile",216,158,159,149,162,118,"Shadow Ball","Foul Play","Quash","Mean Look"
0,568,"Trubbish","Trubbish",1,"Poison",NA,"Stench",33.71,0.4,"Quirky",214,129,158,106,140,162,"Amnesia","Belch","Gunk Shot","Explosion"
0,636,"Larvesta","Larvesta",0,"Bug","Fire","Flame Body",27.13,0.84,"Hardy",251,180,122,116,115,137,"Bug Buzz","Amnesia","Thrash","Flare Blitz"
0,351,"Castform","Castform (Normal)",0,"Normal",NA,"Forecast",0.98,0.55,"Hardy",267,157,151,165,165,167,"Hydro Pump","Fire Blast","Blizzard","Hurricane"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",39.21,0.33,"Naughty",257,139,216,154,201,127,"Power Gem","Double-Edge","Shell Smash","Explosion"
1,646,"Kyurem","Kyurem (White Kyurem)",NA,"Dragon","Ice","Turboblaze",322.8,2.73,"Relaxed",391,268,210,376,231,203,"Endeavor","Blizzard","Outrage","Hyper Voice"
0,111,"Rhyhorn","Rhyhorn",1,"Ground","Rock","Rock Head",112.81,0.67,"Careful",297,205,204,75,102,68,"Stone Edge","Earthquake","Megahorn","Horn Drill"
0,196,"Espeon","Espeon",1,"Psychic",NA,"Synchronize",24.97,0.77,"Lonely",268,170,112,265,222,226,"Morning Sun","Psychic","Last Resort","Power Swap"
0,315,"Roselia","Roselia",1,"Grass","Poison","Poison Point",1.31,0.16,"Timid",211,121,121,205,176,160,"Toxic","Aromatherapy","Synthesis","Petal Dance"
0,143,"Snorlax","Snorlax",0,"Normal",NA,"Gluttony",454.84,2.53,"Hasty",439,241,138,155,233,97,"Belly Drum","Crunch","Heavy Slam","High Horsepower"
0,279,"Pelipper","Pelipper",0,"Water","Flying","Rain Dish",27.32,1.75,"Relaxed",253,135,231,209,153,139,"Roost","Tailwind","Hydro Pump","Hurricane"
0,474,"Porygon-Z","Porygon-Z",NA,"Normal",NA,"Analytic",32.26,0.48,"Careful",308,193,171,274,171,196,"Tri Attack","Magic Coat","Zap Cannon","Hyper Beam"
0,773,"Silvally","Silvally (Type: Rock)",NA,"Rock",NA,"RKS System",98.93,2.97,"Gentle",314,214,179,217,240,206,"Razor Wind","Tri Attack","Double-Edge","Parting Shot"
0,419,"Floatzel","Floatzel",1,"Water",NA,"Swift Swim",34.29,0.87,"Modest",300,194,129,214,126,258,"Razor Wind","Aqua Tail","Agility","Hydro Pump"
0,62,"Poliwrath","Poliwrath",1,"Water","Fighting","Damp",52.62,1.38,"Hardy",298,198,213,173,212,151,"Dynamic Punch","Mind Reader","Circle Throw","Submission"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",35.6,0.44,"Relaxed",237,133,245,154,210,113,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,434,"Stunky","Stunky",1,"Poison","Dark","Keen Eye",18.9,0.13,"Impish",262,157,137,89,88,163,"Venom Drench","Sucker Punch","Belch","Explosion"
0,36,"Clefable","Clefable",1,"Fairy",NA,"Cute Charm",41.33,1.91,"Modest",303,155,153,228,198,137,"Metronome","Spotlight","Sing","Minimize"
0,122,"Mr. Mime","Mr. Mime",1,"Psychic","Fairy","Technician",55.98,1.39,"Rash",212,111,149,246,243,189,"Psychic","Role Play","Baton Pass","Safeguard"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",38.26,0.33,"Rash",253,137,221,163,195,150,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,666,"Vivillon","Vivillon (Tundra Pattern)",0,"Bug","Flying","Compound Eyes",16.72,1.23,"Careful",283,117,130,192,148,193,"Safeguard","Quiver Dance","Hurricane","Powder"
1,493,"Arceus","Arceus (Normal)",NA,"Normal",NA,"Multitype",327.97,2.85,"Quiet",381,248,255,278,276,248,"Recover","Hyper Beam","Perish Song","Judgment"
0,774,"Minior","Minior (Red Core)",NA,"Rock","Flying","Shields Down",0.4,0.25,"Quirky",235,211,135,232,135,269,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,307,"Meditite","Meditite",0,"Fighting","Psychic","Pure Power",11.74,0.94,"Brave",181,110,139,100,146,113,"Power Trick","Reversal","Recover","Counter"
0,289,"Slaking","Slaking",0,"Normal",NA,"Truant",128.28,2.31,"Careful",410,337,225,188,154,208,"Flail","Fling","Punishment","Hammer Arm"
0,260,"Swampert","Swampert",0,"Water","Ground","Damp",80.9,1.47,"Lonely",325,277,191,182,191,126,"Take Down","Earthquake","Endeavor","Hammer Arm"
0,38,"Ninetales","Ninetales (Alola Form)",0,"Ice","Fairy","Snow Cloak",21.83,1.3,"Sassy",262,151,158,185,244,207,"Ice Beam","Nasty Plot","Safeguard","Imprison"
