"is_legendary","ndex","species","forme","gender","type1","type2","ability","weight_kg","height_m","nature","hp","attack","defense","spattack","spdefense","speed","Move.1","Move.2","Move.3","Move.4"
0,354,"Banette","Banette",1,"Ghost",NA,"Insomnia",13.72,1.09,"Gentle",254,263,124,184,151,153,"Snatch","Grudge","Trick","Phantom Force"
0,25,"Pikachu","Pikachu (Original Cap)",1,"Electric",NA,"Lightning Rod",5.55,0.46,"Impish",203,132,101,116,111,199,"Agility","Wild Charge","Light Screen","Thunder"
0,18,"Pidgeot","Pidgeot",0,"Normal","Flying","Tangled Feet",40.39,1.47,"Sassy",293,177,171,152,180,198,"Tailwind","Mirror Move","Air Slash","Hurricane"
0,310,"Manectric","Manectric",1,"Electric",NA,"Lightning Rod",41.02,1.07,"Rash",279,169,128,269,130,243,"Wild Charge","Charge","Thunder","Electric Terrain"
0,466,"Electivire","Electivire",0,"Electric",NA,"Vital Spirit",138.16,2.06,"Bold",287,252,163,215,184,223,"Thunderbolt","Thunder","Giga Impact","Electric Terrain"
0,204,"Pineco","Pineco",0,"Bug",NA,"Sturdy",6.22,0.21,"Gentle",236,150,169,78,110,43,"Explosion","Iron Defense","Gyro Ball","Double-Edge"
0,191,"Sunkern","Sunkern",0,"Grass",NA,"Solar Power",1.62,0.34,"Careful",180,71,73,68,91,94,"Solar Beam","Double-Edge","Sunny Day","Seed Bomb"
0,362,"Glalie","Glalie (Mega Glalie)",0,"Ice",NA,"Refrigerate",351.1,1.85,"Rash",282,274,167,290,173,219,"Crunch","Blizzard","Hail","Sheer Cold"
0,580,"Ducklett","Ducklett",0,"Water","Flying","Keen Eye",5.4,0.52,"Mild",244,95,108,118,120,138,"Rain Dance","Tailwind","Brave Bird","Hurricane"
0,609,"Chandelure","Chandelure",0,"Ghost","Fire","Flame Body",36.99,1.01,"Lax",251,132,228,319,184,166,"Smog","Pain Split","Hex","Flame Burst"
0,287,"Slakoth","Slakoth",0,"Normal",NA,"Truant",25.55,0.55,"Brave",249,147,145,88,92,68,"Chip Away","Counter","Flail","Play Rough"
0,697,"Tyrantrum","Tyrantrum",1,"Rock","Dragon","Strong Jaw",270.3,2.4,"Mild",299,255,220,166,135,177,"Earthquake","Horn Drill","Head Smash","Giga Impact"
0,592,"Frillish","Frillish",1,"Water","Ghost","Cursed Body",32.45,1.66,"Brave",220,117,135,140,184,79,"Hex","Hydro Pump","Wring Out","Water Spout"
1,150,"Mewtwo","Mewtwo (Mega Mewtwo Y)",NA,"Psychic",NA,"Insomnia",32.34,1.11,"Rash",353,333,176,432,248,289,"Amnesia","Mist","Me First","Psystrike"
0,705,"Sliggoo","Sliggoo",1,"Dragon",NA,"Gooey",17.15,0.71,"Modest",264,153,135,210,245,132,"Flail","Body Slam","Muddy Water","Dragon Pulse"
0,354,"Banette","Banette (Mega Banette)",1,"Ghost",NA,"Prankster",11.25,1.14,"Naughty",252,387,171,217,162,169,"Snatch","Grudge","Trick","Phantom Force"
0,113,"Chansey","Chansey",0,"Normal",NA,"Natural Cure",35.58,1.34,"Hardy",638,45,24,75,234,109,"Egg Bomb","Light Screen","Healing Wish","Double-Edge"
0,522,"Blitzle","Blitzle",0,"Electric",NA,"Sap Sipper",28.55,0.66,"Sassy",200,152,76,136,110,159,"Discharge","Agility","Wild Charge","Thrash"
0,489,"Phione","Phione",NA,"Water",NA,"Hydration",3.35,0.47,"Bashful",300,188,169,166,182,171,"Water Pulse","Aqua Ring","Dive","Rain Dance"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",39.77,0.11,"Mild",237,135,190,159,223,130,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,773,"Silvally","Silvally (Type: Fairy)",NA,"Fairy",NA,"RKS System",99.97,2.44,"Brave",323,217,223,204,203,197,"Razor Wind","Tri Attack","Double-Edge","Parting Shot"
0,212,"Scizor","Scizor",1,"Bug","Steel","Swarm",116.7,1.89,"Docile",269,278,222,145,191,135,"Double Hit","Iron Head","Swords Dance","Feint"
0,458,"Mantyke","Mantyke",0,"Water","Flying","Water Veil",63.78,0.77,"Rash",217,48,111,147,222,130,"Air Slash","Aqua Ring","Bounce","Hydro Pump"
0,409,"Rampardos","Rampardos",1,"Rock",NA,"Soundproof",103.1,1.69,"Sassy",318,347,156,139,145,129,"Ancient Power","Zen Headbutt","Screech","Head Smash"
0,341,"Corphish","Corphish",1,"Water",NA,"Shell Armor",12.09,0.39,"Lonely",198,184,131,127,77,80,"Swords Dance","Crunch","Crabhammer","Guillotine"
0,618,"Stunfisk","Stunfisk",0,"Ground","Electric","Limber",11.48,0.89,"Quiet",350,154,194,212,229,80,"Thunderbolt","Revenge","Flail","Fissure"
0,159,"Croconaw","Croconaw",0,"Water",NA,"Torrent",24.87,1.21,"Docile",265,182,170,137,157,124,"Thrash","Aqua Tail","Superpower","Hydro Pump"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",40.47,0.21,"Hasty",234,145,197,144,221,158,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,57,"Primeape","Primeape",1,"Fighting",NA,"Defiant",31.16,0.64,"Lonely",259,258,126,128,163,205,"Screech","Stomping Tantrum","Outrage","Final Gambit"
0,323,"Camerupt","Camerupt (Mega Camerupt)",1,"Fire","Ground","Sheer Force",326.16,2.42,"Rash",254,246,231,325,212,67,"Yawn","Earthquake","Eruption","Fissure"
0,118,"Goldeen","Goldeen",0,"Water",NA,"Swift Swim",13.54,0.84,"Lonely",202,160,117,81,110,162,"Waterfall","Horn Drill","Soak","Megahorn"
0,510,"Liepard","Liepard",1,"Dark",NA,"Unburden",35.3,1.29,"Modest",258,165,110,200,110,233,"Snatch","Nasty Plot","Sucker Punch","Play Rough"
0,784,"Kommo-o","Kommo-o (1)",1,"Dragon","Fighting","Soundproof",77.47,1.17,"Relaxed",290,232,293,230,236,176,"Dragon Claw","Noble Roar","Dragon Dance","Outrage"
0,140,"Kabuto","Kabuto",1,"Rock","Water","Swift Swim",13.37,0.52,"Careful",172,173,210,109,113,143,"Mega Drain","Metal Sound","Ancient Power","Wring Out"
0,49,"Venomoth","Venomoth",1,"Bug","Poison","Wonder Skin",13.3,1.05,"Quiet",261,150,147,221,171,171,"Poison Fang","Psychic","Bug Buzz","Quiver Dance"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",5.29,0.6,"Serious",229,178,102,151,131,101,"Hidden Power",NA,NA,NA
0,676,"Furfrou","Furfrou (Star Trim)",0,"Normal",NA,"Fur Coat",26.53,0.45,"Naive",276,175,151,153,180,240,"Take Down","Charm","Sucker Punch","Cotton Guard"
0,75,"Graveler","Graveler (Alola Form)",1,"Rock","Electric","Magnet Pull",111.82,1.24,"Jolly",225,225,254,91,124,110,"Discharge","Explosion","Double-Edge","Stone Edge"
0,471,"Glaceon","Glaceon",1,"Ice",NA,"Snow Cloak",26.44,0.65,"Calm",254,136,253,269,223,138,"Mirror Coat","Hail","Last Resort","Blizzard"
0,19,"Rattata","Rattata",0,"Normal",NA,"Guts",3.22,0.24,"Relaxed",185,117,97,81,105,149,"Sucker Punch","Super Fang","Double-Edge","Endeavor"
0,37,"Vulpix","Vulpix (Alola Form)",0,"Ice",NA,"Snow Warning",9.73,1.14,"Jolly",207,108,115,116,144,162,"Blizzard","Grudge","Captivate","Sheer Cold"
0,544,"Whirlipede","Whirlipede",0,"Bug","Poison","Poison Point",59.76,1.09,"Adamant",202,134,211,103,188,105,"Toxic","Venom Drench","Rock Climb","Double-Edge"
1,488,"Cresselia","Cresselia",NA,"Psychic",NA,"Levitate",81.49,1.31,"Adamant",381,193,274,163,292,206,"Psycho Shift","Lunar Dance","Psychic","Moonblast"
0,31,"Nidoqueen","Nidoqueen",0,"Poison","Ground","Poison Point",58.41,1.13,"Careful",312,202,197,148,201,168,"Chip Away","Body Slam","Earth Power","Superpower"
0,783,"Hakamo-o","Hakamo-o",1,"Dragon","Fighting","Overcoat",43.59,0.89,"Lax",247,178,233,140,146,157,"Dragon Claw","Noble Roar","Dragon Dance","Outrage"
0,276,"Taillow","Taillow",0,"Normal","Flying","Guts",2.6,0.21,"Mild",206,141,59,95,87,183,"Air Slash","Endeavor","Brave Bird","Reversal"
1,381,"Latios","Latios",1,"Dragon","Psychic","Levitate",57.74,2.43,"Gentle",270,199,155,296,281,256,"Power Split","Psychic","Dragon Pulse","Memento"
0,64,"Kadabra","Kadabra",1,"Psychic",NA,"Synchronize",53.76,1.02,"Bold",213,72,102,255,170,227,"Psychic","Role Play","Future Sight","Trick"
0,440,"Happiny","Happiny",0,"Normal",NA,"Friend Guard",23.54,0.86,"Brave",329,45,40,51,155,62,"Copycat","Refresh","Sweet Kiss","Pound"
1,642,"Thundurus","Thundurus (Incarnate Forme)",1,"Electric","Flying","Defiant",59.08,2.08,"Jolly",299,266,176,257,193,273,"Thunder","Dark Pulse","Hammer Arm","Thrash"
0,776,"Turtonator","Turtonator",1,"Fire","Dragon","Shell Armor",218.62,2.39,"Mild",237,184,257,237,178,105,"Dragon Pulse","Shell Trap","Overheat","Explosion"
0,322,"Numel","Numel",1,"Fire","Ground","Oblivious",26.85,0.78,"Jolly",230,142,103,122,114,83,"Yawn","Earthquake","Flamethrower","Double-Edge"
0,708,"Phantump","Phantump",0,"Ghost","Grass","Natural Cure",6.32,0.27,"Mild",218,150,96,139,132,87,"Destiny Bond","Phantom Force","Wood Hammer","Horn Leech"
0,568,"Trubbish","Trubbish",1,"Poison",NA,"Sticky Hold",34.48,1.02,"Hardy",224,106,142,89,138,166,"Amnesia","Belch","Gunk Shot","Explosion"
0,678,"Meowstic","Meowstic (Female)",0,"Psychic",NA,"Infiltrator",9.61,0.44,"Lonely",284,119,164,176,170,225,"Signal Beam","Sucker Punch","Future Sight","Stored Power"
0,700,"Sylveon","Sylveon",0,"Fairy",NA,"Pixilate",24.57,0.32,"Gentle",305,156,133,238,294,143,"Light Screen","Moonblast","Last Resort","Psych Up"
0,1,"Bulbasaur","Bulbasaur",1,"Grass","Poison","Chlorophyll",6.49,1.13,"Modest",218,109,105,172,165,122,"Double-Edge","Worry Seed","Synthesis","Seed Bomb"
0,199,"Slowking","Slowking",0,"Water","Psychic","Own Tempo",78.26,2.26,"Docile",327,169,172,236,248,83,"Psychic","Trump Card","Psych Up","Heal Pulse"
0,358,"Chimecho","Chimecho",0,"Psychic",NA,"Levitate",1.36,0.9,"Naive",278,136,195,210,181,151,"Double-Edge","Heal Pulse","Synchronoise","Healing Wish"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",6.05,0.65,"Impish",206,166,145,157,102,123,"Hidden Power",NA,NA,NA
0,62,"Poliwrath","Poliwrath",1,"Water","Fighting","Water Absorb",56.59,1.09,"Bold",292,200,228,154,204,154,"Dynamic Punch","Mind Reader","Circle Throw","Circle Throw"
0,773,"Silvally","Silvally (Type: Dark)",NA,"Dark",NA,"RKS System",100.36,2.2,"Rash",331,198,225,214,177,208,"Razor Wind","Tri Attack","Double-Edge","Parting Shot"
0,748,"Toxapex","Toxapex",0,"Poison","Water","Regenerator",14.05,0.09,"Bashful",226,141,322,115,298,85,"Poison Jab","Venom Drench","Pin Missile","Liquidation"
0,581,"Swanna","Swanna",1,"Water","Flying","Keen Eye",23.59,1.52,"Bashful",265,189,153,189,134,220,"Rain Dance","Tailwind","Brave Bird","Hurricane"
0,554,"Darumaka","Darumaka",0,"Fire",NA,"Hustle",40.06,0.61,"Relaxed",266,199,112,62,123,100,"Flare Blitz","Taunt","Superpower","Overheat"
0,395,"Empoleon","Empoleon",1,"Water","Steel","Torrent",82.84,1.25,"Modest",288,160,186,267,237,155,"Whirlpool","Mist","Drill Peck","Hydro Pump"
1,493,"Arceus","Arceus (Psychic)",NA,"Psychic",NA,"Multitype",327.91,2.09,"Hasty",378,276,248,257,276,280,"Recover","Hyper Beam","Perish Song","Judgment"
0,25,"Pikachu","Pikachu",0,"Electric",NA,"Static",5.73,0.08,"Careful",209,131,95,121,136,193,"Agility","Wild Charge","Light Screen","Thunder"
1,638,"Cobalion","Cobalion",NA,"Steel","Fighting","Justified",249.78,2.04,"Adamant",323,237,287,188,153,252,"Quick Guard","Work Up","Metal Burst","Close Combat"
0,452,"Drapion","Drapion",1,"Poison","Dark","Keen Eye",59.79,1.49,"Quirky",272,201,232,136,182,200,"Scary Face","Crunch","Fell Stinger","Cross Poison"
0,769,"Sandygast","Sandygast",1,"Ghost","Ground","Sand Veil",68.15,0.47,"Mild",251,124,174,160,122,66,"Shadow Ball","Earth Power","Shore Up","Sandstorm"
0,178,"Xatu","Xatu",1,"Psychic","Flying","Magic Bounce",14.68,1.11,"Modest",254,144,152,243,162,210,"Future Sight","Power Swap","Guard Swap","Me First"
0,659,"Bunnelby","Bunnelby",1,"Normal",NA,"Cheek Pouch",4.42,0.47,"Mild",210,103,72,88,100,138,"Bounce","Super Fang","Facade","Earthquake"
0,628,"Braviary","Braviary",1,"Normal","Flying","Sheer Force",41.78,1.47,"Naive",319,264,168,138,146,201,"Sky Drop","Whirlwind","Brave Bird","Thrash"
0,773,"Silvally","Silvally (Type: Bug)",NA,"Bug",NA,"RKS System",100.99,2.56,"Docile",307,213,204,201,207,218,"Razor Wind","Tri Attack","Double-Edge","Parting Shot"
0,310,"Manectric","Manectric (Mega Manectric)",1,"Electric",NA,"Intimidate",41.31,1.42,"Serious",281,183,180,294,171,277,"Wild Charge","Charge","Thunder","Electric Terrain"
0,319,"Sharpedo","Sharpedo",0,"Water","Dark","Rough Skin",91.71,2.04,"Relaxed",252,260,118,210,102,203,"Agility","Skull Bash","Taunt","Night Slash"
0,663,"Talonflame","Talonflame",0,"Fire","Flying","Flame Body",22.85,1.52,"Rash",272,173,160,169,149,257,"Me First","Tailwind","Steel Wing","Brave Bird"
0,670,"Floette","Floette (White Flower)",0,"Fairy",NA,"Flower Veil",1.09,0.05,"Serious",243,124,126,184,227,132,"Misty Terrain","Moonblast","Petal Dance","Solar Beam"
0,585,"Deerling","Deerling (Autumn Form)",0,"Normal","Grass","Chlorophyll",18.49,1.23,"Jolly",243,136,106,84,131,176,"Charm","Nature Power","Double-Edge","Solar Beam"
0,422,"Shellos","Shellos (West Sea)",0,"Water",NA,"Storm Drain",7.44,0.36,"Naive",276,132,117,121,120,86,"Rain Dance","Body Slam","Muddy Water","Recover"
1,648,"Meloetta","Meloetta (Aria Forme)",NA,"Normal","Psychic","Serene Grace",6.44,0.13,"Naive",341,190,190,273,262,226,"Hyper Voice","Role Play","Close Combat","Perish Song"
0,45,"Vileplume","Vileplume",0,"Grass","Poison","Effect Spore",17.24,1.02,"Adamant",286,188,201,203,199,129,"Petal Blizzard","Petal Dance","Solar Beam","Poison Powder"
0,556,"Maractus","Maractus",1,"Grass",NA,"Water Absorb",25.3,1.41,"Careful",285,194,143,214,165,137,"Petal Blizzard","Solar Beam","Cotton Guard","After You"
0,525,"Boldore","Boldore",1,"Rock",NA,"Sand Force",105.03,0.47,"Sassy",279,221,234,120,106,67,"Stealth Rock","Sandstorm","Stone Edge","Explosion"
0,722,"Rowlet","Rowlet",1,"Grass","Flying","Overgrow",1.37,0.36,"Quirky",252,122,138,123,127,93,"Leaf Blade","Feather Dance","Brave Bird","Nasty Plot"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",4.04,0.64,"Brave",218,169,104,176,126,115,"Hidden Power",NA,NA,NA
0,183,"Marill","Marill",0,"Water","Fairy","Thick Fat",8.15,0.24,"Naive",266,70,133,54,95,94,"Rain Dance","Double-Edge","Superpower","Hydro Pump"
0,108,"Lickitung","Lickitung",1,"Normal",NA,"Own Tempo",63.82,0.63,"Lonely",297,157,145,154,163,76,"Refresh","Screech","Power Whip","Wring Out"
0,653,"Fennekin","Fennekin",0,"Fire",NA,"Magician",8.53,0.43,"Gentle",202,96,96,148,171,142,"Psychic","Sunny Day","Magic Room","Fire Blast"
0,743,"Ribombee","Ribombee",0,"Bug","Fairy","Sweet Veil",0.47,0.16,"Careful",231,128,150,180,163,281,"Bug Buzz","Dazzling Gleam","Aromatherapy","Quiver Dance"
0,627,"Rufflet","Rufflet",1,"Normal","Flying","Sheer Force",11.99,0.59,"Docile",262,201,117,101,108,135,"Sky Drop","Whirlwind","Brave Bird","Thrash"
0,214,"Heracross","Heracross (Mega Heracross)",1,"Bug","Fighting","Skill Link",61.97,2.15,"Sassy",274,393,243,94,254,158,"Take Down","Megahorn","Close Combat","Reversal"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",5.12,0.54,"Serious",209,173,105,168,132,125,"Hidden Power",NA,NA,NA
0,25,"Pikachu","Pikachu (Unova Cap)",1,"Electric",NA,"Static",6.85,0.63,"Lonely",195,149,86,114,134,199,"Agility","Wild Charge","Light Screen","Thunder"
0,263,"Zigzagoon","Zigzagoon",0,"Normal",NA,"Gluttony",18.19,0.27,"Docile",208,85,111,93,88,130,"Take Down","Rest","Belly Drum","Fling"
0,738,"Vikavolt","Vikavolt (1)",0,"Bug","Electric","Levitate",46.66,1.3,"Timid",285,145,207,301,174,124,"Bug Buzz","Dig","Zap Cannon","Agility"
0,532,"Timburr","Timburr",0,"Fighting",NA,"Guts",14.33,0.48,"Impish",283,166,127,64,85,88,"Hammer Arm","Stone Edge","Focus Punch","Superpower"
0,664,"Scatterbug","Scatterbug",1,"Bug",NA,"Shield Dust",2.81,0.44,"Lax",194,88,106,87,60,95,"Stun Spore","Bug Bite","String Shot","Tackle"
0,673,"Gogoat","Gogoat",1,"Grass",NA,"Sap Sipper",91.88,2.23,"Careful",360,217,139,179,212,147,"Double-Edge","Horn Leech","Leaf Blade","Milk Drink"
0,631,"Heatmor","Heatmor",0,"Fire",NA,"Gluttony",60.92,1.17,"Hasty",305,214,124,230,137,160,"Spit Up","Swallow","Flare Blitz","Inferno"
0,9,"Blastoise","Blastoise",1,"Water",NA,"Torrent",86.24,2.01,"Mild",277,176,189,223,218,162,"Skull Bash","Iron Defense","Rain Dance","Hydro Pump"
0,227,"Skarmory","Skarmory",1,"Steel","Flying","Weak Armor",47.68,1.97,"Hasty",267,184,284,115,152,191,"Metal Sound","Air Slash","Autotomize","Night Slash"
0,586,"Sawsbuck","Sawsbuck (Winter Form)",0,"Normal","Grass","Chlorophyll",94.06,1.87,"Serious",300,232,174,156,159,204,"Charm","Nature Power","Double-Edge","Solar Beam"
0,586,"Sawsbuck","Sawsbuck (Winter Form)",0,"Normal","Grass","Chlorophyll",93.04,1.82,"Calm",281,196,146,143,181,217,"Charm","Nature Power","Double-Edge","Solar Beam"
1,381,"Latios","Latios (Mega Latios)",NA,"Dragon","Psychic","Levitate",71.26,2.42,"Brave",284,325,210,356,250,230,"Power Split","Psychic","Dragon Pulse","Memento"
0,316,"Gulpin","Gulpin",1,"Poison",NA,"Sticky Hold",11.11,0.52,"Relaxed",261,116,123,98,140,92,"Gastro Acid","Belch","Wring Out","Gunk Shot"
0,412,"Burmy","Burmy (Sandy Cloak)",0,"Bug",NA,"Overcoat",2.99,0.38,"Adamant",220,103,114,62,95,107,"Tackle","Bug Bite","Hidden Power","Protect"
1,788,"Tapu Fini","Tapu Fini",NA,"Water","Fairy","Telepathy",20.66,0.99,"Jolly",279,186,266,203,280,203,"Nature’s Madness","Muddy Water","Aqua Ring","Hydro Pump"
0,657,"Frogadier","Frogadier",1,"Water",NA,"Protean",11.13,0.97,"Relaxed",240,153,147,173,119,189,"Substitute","Bounce","Double Team","Hydro Pump"
0,18,"Pidgeot","Pidgeot",1,"Normal","Flying","Tangled Feet",40.6,1.85,"Lonely",298,202,143,152,148,225,"Tailwind","Mirror Move","Air Slash","Hurricane"
0,111,"Rhyhorn","Rhyhorn",0,"Ground","Rock","Rock Head",114.61,1.04,"Impish",279,177,226,81,86,60,"Stone Edge","Earthquake","Megahorn","Horn Drill"
0,678,"Meowstic","Meowstic (Male)",1,"Psychic",NA,"Keen Eye",9.14,0.65,"Sassy",288,128,171,185,195,212,"Imprison","Sucker Punch","Misty Terrain","Quick Guard"
0,401,"Kricketot","Kricketot",0,"Bug",NA,"Run Away",2.19,0.29,"Impish",195,77,114,52,117,82,"Struggle Bug","Bug Bite","Bide","Growl"
0,710,"Pumpkaboo","Pumpkaboo (Small Size)",1,"Ghost","Grass","Frisk",3.02,0.55,"Lax",208,147,168,104,131,144,"Shadow Ball","Trick-or-Treat","Pain Split","Seed Bomb"
1,243,"Raikou","Raikou",NA,"Electric",NA,"Pressure",179.55,2.11,"Timid",321,185,186,256,224,262,"Extrasensory","Rain Dance","Calm Mind","Thunder"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",37.47,0.17,"Hasty",234,150,212,149,234,170,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,676,"Furfrou","Furfrou (Diamond Trim)",0,"Normal",NA,"Fur Coat",28.23,1.15,"Docile",289,184,125,158,212,239,"Take Down","Charm","Sucker Punch","Cotton Guard"
0,680,"Doublade","Doublade",1,"Steel","Ghost","No Guard",5.04,0.73,"Mild",259,252,287,136,119,105,"Night Slash","Power Trick","Iron Head","Sacred Sword"
0,80,"Slowbro","Slowbro",0,"Water","Psychic","Regenerator",78.23,1.11,"Brave",327,195,249,206,182,64,"Psychic","Rain Dance","Psych Up","Heal Pulse"
0,227,"Skarmory","Skarmory",0,"Steel","Flying","Keen Eye",51.49,1.14,"Lax",252,180,331,97,135,148,"Metal Sound","Air Slash","Autotomize","Night Slash"
0,120,"Staryu","Staryu",NA,"Water",NA,"Analytic",31.87,0.96,"Lonely",188,135,118,169,118,181,"Psychic","Light Screen","Cosmic Power","Hydro Pump"
1,720,"Hoopa","Hoopa (Hoopa Confined)",NA,"Psychic","Ghost","Magician",9.69,0.35,"Lonely",287,281,119,336,296,169,"Shadow Ball","Nasty Plot","Psychic","Hyperspace Hole"
0,388,"Grotle","Grotle",1,"Grass",NA,"Overgrow",94.05,1.44,"Bold",269,172,226,121,164,78,"Synthesis","Crunch","Giga Drain","Leaf Storm"
0,20,"Raticate","Raticate (1)",1,"Dark","Normal","Hustle",25.51,0.54,"Serious",271,154,168,107,192,172,"Sucker Punch","Super Fang","Double-Edge","Endeavor"
0,125,"Electabuzz","Electabuzz",1,"Electric",NA,"Vital Spirit",28.15,1.69,"Brave",270,217,120,213,201,205,"Discharge","Screech","Thunderbolt","Thunder"
0,94,"Gengar","Gengar",0,"Ghost","Poison","Cursed Body",39.62,1.24,"Timid",251,142,153,269,158,261,"Dark Pulse","Destiny Bond","Hex","Nightmare"
0,137,"Porygon","Porygon",1,"Normal",NA,"Download",39.49,0.19,"Sassy",258,127,173,189,203,103,"Lock-On","Tri Attack","Magic Coat","Zap Cannon"
0,71,"Victreebel","Victreebel",0,"Grass","Poison","Gluttony",17.78,1.38,"Jolly",274,230,157,190,161,192,"Leaf Storm","Leaf Blade","Razor Leaf","Sleep Powder"
0,726,"Torracat","Torracat",1,"Fire",NA,"Blaze",26.42,1.02,"Lonely",267,222,113,188,119,212,"Flamethrower","Scary Face","Flare Blitz","Outrage"
0,148,"Dragonair","Dragonair",1,"Dragon",NA,"Shed Skin",17.37,3.18,"Quiet",262,197,162,173,154,139,"Safeguard","Dragon Dance","Outrage","Hyper Beam"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",42.31,0.54,"Hardy",245,144,210,131,205,152,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,154,"Meganium","Meganium",1,"Grass",NA,"Overgrow",100.42,1.63,"Bold",295,170,246,199,219,178,"Safeguard","Aromatherapy","Solar Beam","Petal Blizzard"
0,530,"Excadrill","Excadrill",1,"Ground","Steel","Mold Breaker",39.61,1.15,"Bold",347,254,150,113,139,207,"Swords Dance","Sandstorm","Drill Run","Fissure"
0,237,"Hitmontop","Hitmontop",1,"Fighting",NA,"Steadfast",47.28,1.36,"Adamant",241,244,216,84,230,149,"Quick Guard","Detect","Close Combat","Endeavor"
0,160,"Feraligatr","Feraligatr",0,"Water",NA,"Sheer Force",86.53,2.33,"Lax",305,235,233,169,153,187,"Thrash","Aqua Tail","Superpower","Hydro Pump"
0,40,"Wigglytuff","Wigglytuff",0,"Normal","Fairy","Competitive",10.77,0.78,"Sassy",405,169,101,185,124,85,"Disable","Play Rough","Double Slap","Defense Curl"
0,207,"Gligar","Gligar",1,"Ground","Flying","Hyper Cutter",64.63,1.14,"Mild",245,158,194,113,154,187,"X-Scissor","Sky Uppercut","Swords Dance","Guillotine"
0,407,"Roserade","Roserade",0,"Grass","Poison","Sheer Force",14.46,0.66,"Lonely",239,169,146,286,238,204,"Mega Drain","Venom Drench","Grassy Terrain","Sweet Scent"
0,431,"Glameow","Glameow",0,"Normal",NA,"Keen Eye",3.04,0.05,"Hasty",231,121,90,97,107,209,"Sucker Punch","Attract","Hone Claws","Play Rough"
0,784,"Kommo-o","Kommo-o (1)",0,"Dragon","Fighting","Overcoat",79.94,0.86,"Careful",261,245,259,209,264,181,"Dragon Claw","Noble Roar","Dragon Dance","Outrage"
0,537,"Seismitoad","Seismitoad",0,"Water","Ground","Poison Touch",61.97,1.14,"Naughty",329,232,172,179,156,160,"Drain Punch","Echoed Voice","Hydro Pump","Hyper Voice"
0,239,"Elekid","Elekid",1,"Electric",NA,"Static",22.25,0.48,"Lonely",218,177,84,143,126,203,"Discharge","Screech","Thunderbolt","Thunder"
0,53,"Persian","Persian",0,"Normal",NA,"Limber",30.21,1.04,"Modest",246,153,141,178,165,246,"Assurance","Captivate","Night Slash","Feint"
0,101,"Electrode","Electrode",NA,"Electric",NA,"Aftermath",69.08,0.88,"Naughty",250,135,155,196,161,329,"Discharge","Explosion","Gyro Ball","Mirror Coat"
0,519,"Pidove","Pidove",1,"Normal","Flying","Rivalry",2.24,0.46,"Modest",236,107,113,100,71,109,"Swagger","Facade","Tailwind","Sky Attack"
0,703,"Carbink","Carbink",NA,"Rock","Fairy","Sturdy",4.49,0.5,"Careful",241,135,306,110,353,119,"Stone Edge","Moonblast","Light Screen","Safeguard"
1,802,"Marshadow","Marshadow",NA,"Fighting","Ghost","Technician",21.75,0.74,"Hasty",315,259,176,216,206,314,"Spectral Thief","Close Combat","Sucker Punch","Endeavor"
0,76,"Golem","Golem",0,"Rock","Ground","Rock Head",303.97,0.93,"Lonely",289,290,243,131,140,96,"Explosion","Double-Edge","Stone Edge","Heavy Slam"
0,2,"Ivysaur","Ivysaur",1,"Grass","Poison","Chlorophyll",13.06,1.02,"Docile",259,153,160,170,178,131,"Double-Edge","Worry Seed","Synthesis","Solar Beam"
0,170,"Chinchou","Chinchou",0,"Water","Electric","Volt Absorb",10.22,0.68,"Timid",261,89,95,145,129,170,"Aqua Ring","Hydro Pump","Ion Deluge","Charge"
0,670,"Floette","Floette (Blue Flower)",0,"Fairy",NA,"Symbiosis",0.9,0.42,"Lax",248,117,117,162,197,124,"Misty Terrain","Moonblast","Petal Dance","Solar Beam"
0,162,"Furret","Furret",1,"Normal",NA,"Keen Eye",30.87,0.74,"Modest",291,152,163,130,135,211,"Amnesia","Baton Pass","Me First","Hyper Voice"
0,29,"Nidoran<U+2640>","Nidoran<U+2640>",0,"Poison",NA,"Rivalry",5.59,0.4,"Quiet",231,128,110,118,110,90,"Flatter","Crunch","Captivate","Poison Fang"
0,173,"Cleffa","Cleffa",0,"Fairy",NA,"Magic Guard",3.29,0.46,"Naive",240,57,69,97,109,64,"Sing","Sweet Kiss","Copycat","Magical Leaf"
0,360,"Wynaut","Wynaut",0,"Psychic",NA,"Telepathy",14.59,0.69,"Mild",302,70,100,74,126,64,"Counter","Mirror Coat","Safeguard","Destiny Bond"
0,635,"Hydreigon","Hydreigon",0,"Dark","Dragon","Levitate",153.94,1.71,"Rash",311,246,192,293,176,203,"Body Slam","Scary Face","Hyper Voice","Outrage"
